business_id,business_type,location_type,years_in_business,num_employees,owner_gender,owner_age,education_level,monthly_revenue,monthly_expenses,cash_flow_volatility,mobile_money_frequency,mobile_money_volume,mobile_money_consistency,has_bank_account,bank_account_age,savings_balance,num_suppliers,num_customers,digital_payment_adoption,social_media_presence,mobile_money_score,business_score,banking_score,digital_score,demo_score,credit_score,traditional_score,traditional_approval,ai_approval,actually_creditworthy
SME_00904,agriculture,rural,2.6,7,male,42.4,2,7047,6634.0,0.33,8.0,1357.0,0.28,1,0.1,400.0,4,27,0.22,1,0.17,0.17,0.5,0.53,0.41,0.27,0.22,0,0,0
SME_00905,manufacturing,urban,2.3,6,male,39.8,1,23875,18158.0,0.31,33.0,8273.0,0.44,1,2.3,9383.0,6,22,0.32,0,0.37,0.26,0.6,0.19,0.29,0.35,0.35,0,0,0
SME_00906,manufacturing,rural,0.2,5,female,27.4,4,21747,19144.0,0.1,22.0,5867.0,0.32,1,1.3,4333.0,2,30,0.54,1,0.26,0.2,0.55,0.72,0.5,0.34,0.21,0,0,0
SME_00907,agriculture,urban,0.2,12,male,29.5,3,23216,20634.0,0.1,1.0,4415.0,0.38,0,0.0,0.0,2,26,0.12,1,0.18,0.21,0.0,0.47,0.41,0.22,0.22,0,0,0
SME_00908,retail,urban,0.6,14,male,52.2,3,10225,7722.0,0.98,58.0,1928.0,0.41,1,3.4,109.0,3,30,0.32,1,0.41,0.19,0.57,0.59,0.59,0.39,0.39,0,0,0
SME_00909,agriculture,urban,0.1,10,male,55.2,2,14480,11950.0,0.23,20.0,3017.0,0.67,1,0.5,3420.0,4,22,0.74,0,0.34,0.2,0.53,0.44,0.51,0.34,0.34,0,0,0
SME_00910,services,urban,4.1,7,male,35.1,1,11833,9319.0,0.14,51.0,3394.0,0.99,1,0.1,136.0,1,29,0.04,1,0.59,0.25,0.5,0.42,0.26,0.42,0.42,0,0,0
SME_00911,retail,rural,3.9,3,male,38.6,3,10953,9781.0,0.43,54.0,1854.0,0.94,1,2.4,4571.0,3,15,0.3,0,0.55,0.19,0.58,0.18,0.47,0.39,0.34,0,0,0
SME_00912,services,rural,0.4,4,female,27.1,2,11556,9888.0,0.22,15.0,4346.0,0.89,1,7.6,1439.0,3,29,0.42,1,0.44,0.17,0.66,0.65,0.3,0.41,0.28,0,0,0
SME_00913,agriculture,urban,5.4,14,female,52.1,1,14988,12275.0,0.1,18.0,4084.0,0.74,1,1.2,302.0,2,26,0.35,1,0.38,0.28,0.53,0.61,0.39,0.4,0.32,0,0,0
SME_00914,services,urban,0.5,6,male,46.0,2,35250,31543.0,0.4,13.0,13254.0,0.25,1,0.6,2518.0,7,28,0.04,0,0.24,0.22,0.53,0.02,0.44,0.26,0.26,0,0,0
SME_00915,agriculture,rural,1.1,10,female,61.3,1,14708,11160.0,0.4,15.0,1676.0,0.62,1,0.3,986.0,2,23,0.55,1,0.28,0.22,0.51,0.73,0.46,0.36,0.23,0,0,0
SME_00916,retail,rural,0.9,10,female,27.5,2,4170,3705.0,0.1,56.0,846.0,0.49,0,0.0,0.0,8,33,0.55,0,0.43,0.17,0.0,0.33,0.31,0.29,0.16,0,0,0
SME_00917,tech,urban,1.4,10,female,33.5,2,25621,23478.0,0.94,39.0,2737.0,0.77,0,0.0,0.0,5,22,0.7,0,0.42,0.18,0.0,0.42,0.34,0.29,0.21,0,0,0
SME_00918,manufacturing,urban,0.9,9,male,40.8,1,31674,29129.0,0.1,3.0,5754.0,0.96,1,1.1,3662.0,7,22,0.8,0,0.35,0.23,0.54,0.48,0.3,0.38,0.38,0,0,0
SME_00919,retail,urban,2.0,9,male,45.8,4,6402,5736.0,0.18,24.0,2296.0,0.98,1,2.1,14665.0,1,16,0.73,1,0.5,0.18,0.63,0.84,0.63,0.44,0.44,0,0,0
SME_00920,manufacturing,rural,1.6,5,male,35.4,1,32404,25988.0,0.1,100.0,3596.0,0.88,1,0.6,1467.0,2,28,0.86,1,0.7,0.27,0.52,0.92,0.26,0.55,0.5,0,0,0
SME_00921,agriculture,urban,12.9,8,female,27.5,1,15865,15000.0,0.28,23.0,3662.0,0.54,1,0.1,1878.0,4,24,0.44,0,0.32,0.32,0.51,0.26,0.2,0.35,0.27,0,0,0
SME_00922,manufacturing,rural,0.2,6,female,48.6,1,26709,21231.0,0.14,39.0,3613.0,0.56,1,0.9,4898.0,4,14,0.84,0,0.36,0.24,0.55,0.5,0.35,0.37,0.24,0,0,0
SME_00923,manufacturing,urban,0.5,10,male,46.7,3,24496,21058.0,0.13,37.0,5513.0,0.38,0,0.0,0.0,8,22,0.62,0,0.33,0.22,0.0,0.37,0.54,0.27,0.27,0,0,0
SME_00924,agriculture,rural,0.2,11,male,27.0,2,24081,17826.0,0.53,11.0,8468.0,0.97,1,1.4,114.0,1,33,0.49,1,0.44,0.24,0.53,0.69,0.3,0.41,0.36,0,0,0
SME_00925,retail,urban,2.9,9,female,54.3,2,32422,30642.0,0.1,12.0,9303.0,0.95,0,0.0,0.0,2,33,0.56,1,0.42,0.25,0.0,0.74,0.51,0.34,0.26,0,0,0
SME_00926,retail,urban,0.2,8,female,52.0,1,9303,8149.0,0.48,32.0,2987.0,1.0,0,0.0,0.0,3,31,0.23,1,0.52,0.15,0.0,0.54,0.39,0.33,0.25,0,0,0
SME_00927,agriculture,urban,5.4,9,female,39.6,1,17966,15960.0,0.25,17.0,3678.0,0.99,1,0.6,562.0,5,22,0.8,1,0.43,0.25,0.52,0.88,0.29,0.41,0.33,0,0,0
SME_00928,services,rural,2.2,5,female,39.0,2,15596,11174.0,1.28,21.0,5978.0,0.3,0,0.0,0.0,5,24,0.76,1,0.29,0.2,0.0,0.86,0.39,0.3,0.17,0,0,0
SME_00929,retail,urban,2.2,12,male,44.6,3,9373,8350.0,0.27,31.0,2932.0,0.21,1,2.4,243.0,2,22,0.27,0,0.28,0.19,0.55,0.16,0.53,0.32,0.32,0,0,0
SME_00930,retail,urban,2.5,5,male,27.7,3,7455,6662.0,0.1,38.0,1689.0,0.83,1,1.5,78.0,3,22,0.17,0,0.47,0.19,0.53,0.1,0.4,0.35,0.35,0,0,0
SME_00931,manufacturing,urban,0.6,10,female,38.4,1,21057,18276.0,0.1,8.0,4800.0,0.89,1,1.9,170.0,7,23,0.51,1,0.37,0.21,0.54,0.71,0.28,0.37,0.29,0,0,0
SME_00932,food,urban,0.7,9,male,18.0,2,8254,6380.0,0.64,4.0,3100.0,0.86,0,0.0,0.0,4,24,0.15,1,0.39,0.18,0.0,0.49,0.22,0.26,0.26,0,0,0
SME_00933,agriculture,rural,1.2,14,male,48.5,4,14111,11605.0,0.55,9.0,3851.0,0.78,1,2.6,874.0,8,23,0.46,1,0.35,0.2,0.56,0.68,0.66,0.37,0.32,0,0,0
SME_00934,retail,rural,2.7,11,female,19.3,2,6498,4728.0,0.13,18.0,2027.0,0.59,1,0.1,406.0,4,20,0.62,0,0.34,0.25,0.5,0.37,0.23,0.32,0.19,0,0,0
SME_00935,retail,rural,0.7,10,male,56.0,3,2852,2333.0,0.29,10.0,642.0,0.75,1,3.2,3225.0,3,23,0.8,0,0.33,0.18,0.58,0.48,0.62,0.34,0.29,0,0,0
SME_00936,retail,urban,0.4,14,female,34.0,1,12425,9455.0,0.2,21.0,2076.0,0.5,1,1.5,769.0,5,33,0.2,1,0.28,0.23,0.53,0.52,0.26,0.31,0.23,0,0,0
SME_00937,tech,rural,10.5,10,male,35.5,4,39392,31012.0,1.02,1.0,12490.0,0.94,1,1.0,57.0,7,13,0.44,1,0.38,0.36,0.52,0.66,0.55,0.43,0.38,0,0,0
SME_00938,retail,urban,0.1,8,female,30.5,3,17822,13200.0,0.9,18.0,5032.0,0.15,1,1.5,1626.0,5,25,0.32,1,0.2,0.19,0.54,0.59,0.42,0.3,0.22,0,0,0
SME_00939,services,urban,4.9,7,male,34.5,4,22638,17149.0,1.24,11.0,5669.0,0.9,1,1.9,1115.0,3,18,0.89,0,0.39,0.24,0.54,0.53,0.54,0.42,0.42,0,0,0
SME_00940,retail,urban,4.7,10,male,55.0,3,5756,4139.0,0.6,19.0,1653.0,0.6,1,0.3,1151.0,5,36,0.86,1,0.34,0.25,0.51,0.92,0.62,0.44,0.44,0,0,0
SME_00941,services,urban,1.1,6,male,18.0,2,7992,7432.0,0.72,14.0,1299.0,0.35,1,1.1,1768.0,3,20,0.12,1,0.21,0.13,0.53,0.47,0.22,0.26,0.26,0,0,0
SME_00942,services,rural,0.4,8,male,53.3,4,11248,9365.0,0.1,8.0,3804.0,0.64,1,0.8,3316.0,6,21,0.14,0,0.33,0.19,0.54,0.08,0.69,0.31,0.26,0,0,0
SME_00943,manufacturing,rural,0.5,7,female,42.1,1,19469,15559.0,0.53,59.0,7485.0,0.42,1,0.9,2875.0,1,23,0.47,0,0.48,0.2,0.54,0.28,0.31,0.38,0.25,0,0,0
SME_00944,retail,rural,3.6,12,female,23.5,2,11666,9727.0,0.37,5.0,4285.0,0.5,0,0.0,0.0,6,28,0.73,1,0.28,0.23,0.0,0.84,0.27,0.27,0.14,0,0,0
SME_00945,retail,urban,3.1,4,male,25.1,3,10363,8882.0,0.99,29.0,2036.0,0.48,1,0.3,2188.0,4,36,0.65,1,0.32,0.17,0.52,0.79,0.39,0.36,0.36,0,0,0
SME_00946,retail,urban,4.6,11,male,58.1,3,16367,15229.0,0.25,65.0,3630.0,1.0,0,0.0,0.0,1,30,0.64,1,0.63,0.23,0.0,0.78,0.64,0.42,0.42,0,0,0
SME_00947,tech,urban,8.3,10,male,26.7,4,30609,22794.0,0.1,19.0,10484.0,0.67,1,0.9,720.0,1,23,0.75,1,0.38,0.37,0.52,0.85,0.49,0.45,0.45,0,0,0
SME_00948,manufacturing,urban,3.5,8,male,24.2,1,47815,37003.0,0.27,52.0,13318.0,0.83,0,0.0,0.0,3,34,0.6,0,0.54,0.33,0.0,0.36,0.18,0.37,0.37,0,0,0
SME_00949,services,urban,0.5,8,female,51.6,3,26018,24560.0,0.35,3.0,6878.0,0.67,1,0.5,455.0,4,29,0.31,0,0.29,0.19,0.51,0.19,0.59,0.32,0.24,0,0,0
SME_00950,services,urban,0.8,13,female,42.1,3,8698,6896.0,0.1,17.0,3288.0,0.99,1,1.1,2027.0,4,22,0.7,1,0.48,0.21,0.53,0.82,0.51,0.47,0.39,0,0,0
SME_00951,services,urban,5.5,11,female,26.7,1,33097,23355.0,0.15,15.0,8632.0,0.86,1,0.7,1641.0,5,30,0.77,1,0.4,0.35,0.52,0.86,0.2,0.43,0.35,0,0,0
SME_00952,retail,urban,0.7,9,female,40.6,2,10796,7956.0,0.27,1.0,2747.0,0.95,0,0.0,0.0,3,25,0.54,1,0.37,0.22,0.0,0.72,0.4,0.33,0.25,0,0,0
SME_00953,tech,rural,0.2,6,male,25.7,1,46791,33062.0,0.14,15.0,5269.0,0.08,1,0.1,7489.0,8,30,0.54,0,0.12,0.31,0.55,0.32,0.19,0.29,0.24,0,0,0
SME_00954,agriculture,rural,3.6,2,female,51.2,2,8490,8044.0,0.14,12.0,1026.0,0.26,0,0.0,0.0,5,21,0.16,0,0.16,0.18,0.0,0.1,0.48,0.17,0.04,0,0,0
SME_00955,agriculture,rural,1.5,11,female,50.7,4,19985,15383.0,0.1,28.0,2043.0,0.54,1,0.5,551.0,8,20,0.17,0,0.3,0.25,0.51,0.1,0.67,0.34,0.21,0,0,0
SME_00956,agriculture,rural,7.6,7,female,44.4,2,7467,6951.0,0.85,70.0,2792.0,0.63,1,9.9,911.0,4,26,0.78,0,0.58,0.21,0.7,0.47,0.43,0.49,0.36,0,0,0
SME_00957,retail,urban,3.2,15,female,42.3,3,14507,13767.0,0.42,2.0,3228.0,0.81,1,1.7,5008.0,3,25,0.21,1,0.32,0.2,0.56,0.53,0.51,0.37,0.29,0,0,0
SME_00958,retail,rural,0.3,6,male,59.1,4,11108,9441.0,0.1,10.0,2672.0,0.68,0,0.0,0.0,3,20,0.62,1,0.32,0.18,0.0,0.77,0.74,0.3,0.25,0,0,0
SME_00959,services,rural,8.9,8,female,38.0,2,10159,7196.0,0.44,15.0,3592.0,0.87,1,0.6,1810.0,4,21,0.94,0,0.43,0.32,0.52,0.56,0.37,0.42,0.29,0,0,0
SME_00960,retail,urban,0.9,5,male,23.8,3,22992,16563.0,0.4,15.0,6502.0,0.91,1,0.4,3720.0,3,19,0.86,1,0.42,0.24,0.53,0.92,0.36,0.44,0.44,0,0,0
SME_00961,services,urban,1.2,10,male,43.4,2,21392,17550.0,0.1,37.0,6051.0,0.21,1,0.3,2763.0,5,32,0.33,1,0.3,0.24,0.52,0.6,0.43,0.38,0.38,0,0,0
SME_00962,retail,rural,1.5,5,male,63.0,3,10391,8329.0,0.14,15.0,1963.0,0.53,0,0.0,0.0,2,32,0.4,0,0.28,0.21,0.0,0.24,0.68,0.25,0.2,0,0,0
SME_00963,agriculture,urban,0.2,4,female,25.8,1,8469,7212.0,0.28,1.0,2966.0,0.41,1,1.4,2631.0,4,23,0.5,1,0.23,0.16,0.54,0.7,0.18,0.31,0.23,0,0,0
SME_00964,retail,urban,2.1,5,female,33.7,4,24261,19644.0,0.18,31.0,3633.0,0.52,0,0.0,0.0,6,23,0.19,0,0.32,0.24,0.0,0.11,0.54,0.24,0.16,0,0,0
SME_00965,agriculture,urban,0.4,9,female,43.0,1,9558,8923.0,0.45,54.0,1108.0,0.9,1,0.8,2348.0,2,26,0.5,1,0.52,0.14,0.53,0.7,0.32,0.39,0.31,0,0,0
SME_00966,services,urban,1.5,10,female,37.4,2,29381,24494.0,0.17,18.0,4627.0,0.83,0,0.0,0.0,4,33,0.54,0,0.37,0.25,0.0,0.32,0.38,0.3,0.22,0,0,0
SME_00967,retail,urban,1.3,10,male,26.2,3,6985,6101.0,0.1,22.0,1260.0,0.06,1,0.6,2845.0,5,24,0.37,0,0.16,0.19,0.53,0.22,0.39,0.24,0.24,0,0,0
SME_00968,services,urban,4.4,4,female,51.5,2,15223,14068.0,1.12,4.0,2812.0,0.74,0,0.0,0.0,7,28,0.51,1,0.29,0.17,0.0,0.71,0.49,0.28,0.2,0,0,0
SME_00969,agriculture,urban,4.9,11,male,65.8,2,21386,15755.0,0.1,6.0,6440.0,0.99,1,2.1,10667.0,2,35,0.15,0,0.41,0.31,0.61,0.09,0.6,0.41,0.41,0,0,0
SME_00970,services,urban,0.5,9,male,40.4,2,29412,22278.0,0.38,7.0,4863.0,0.84,1,0.3,2890.0,4,37,0.73,0,0.33,0.25,0.52,0.44,0.41,0.35,0.35,0,0,0
SME_00971,tech,rural,1.4,6,male,27.2,3,24055,17484.0,0.1,14.0,7289.0,0.79,1,1.9,1435.0,3,19,0.22,0,0.38,0.27,0.55,0.13,0.39,0.37,0.32,0,0,0
SME_00972,services,urban,1.4,12,female,19.4,1,30162,22166.0,0.12,66.0,3841.0,0.91,1,3.8,3526.0,3,30,0.08,1,0.58,0.29,0.6,0.45,0.14,0.47,0.39,0,0,0
SME_00973,retail,urban,0.5,8,female,41.1,1,15796,13081.0,0.18,18.0,2277.0,0.48,0,0.0,0.0,7,29,0.64,1,0.26,0.2,0.0,0.78,0.31,0.25,0.17,0,0,0
SME_00974,retail,urban,4.8,7,male,51.2,1,7146,5576.0,0.1,5.0,1805.0,0.63,0,0.0,0.0,8,18,0.96,0,0.28,0.25,0.0,0.58,0.37,0.27,0.27,0,0,0
SME_00975,retail,rural,3.7,5,male,43.7,2,15163,12218.0,0.18,8.0,5710.0,0.92,0,0.0,0.0,2,34,0.47,0,0.42,0.24,0.0,0.28,0.43,0.3,0.25,0,0,0
SME_00976,services,urban,0.6,10,female,38.0,1,10888,10296.0,0.1,12.0,3896.0,0.94,1,0.9,4075.0,10,30,0.05,1,0.44,0.17,0.54,0.43,0.28,0.36,0.28,0,0,0
SME_00977,retail,urban,1.4,9,male,30.9,2,8100,5987.0,0.25,24.0,3164.0,0.51,1,1.9,2074.0,4,25,0.42,0,0.37,0.22,0.55,0.25,0.32,0.35,0.35,0,0,0
SME_00978,agriculture,rural,0.3,8,female,24.9,2,14534,12139.0,0.33,14.0,4290.0,0.78,1,1.6,4537.0,6,20,0.55,1,0.38,0.19,0.56,0.73,0.27,0.39,0.26,0,0,0
SME_00979,services,rural,3.0,9,female,48.0,1,10661,7726.0,0.1,12.0,3228.0,0.67,0,0.0,0.0,3,19,0.3,0,0.34,0.26,0.0,0.18,0.35,0.24,0.11,0,0,0
SME_00980,agriculture,urban,0.4,7,male,49.0,2,17336,13516.0,0.61,21.0,4984.0,0.45,1,3.2,12281.0,2,24,0.71,1,0.31,0.2,0.64,0.83,0.46,0.39,0.39,0,0,0
SME_00981,manufacturing,rural,12.8,2,male,19.5,3,27530,22902.0,0.1,7.0,7897.0,0.45,1,7.2,1040.0,3,32,0.87,1,0.25,0.38,0.65,0.92,0.34,0.41,0.36,0,0,0
SME_00982,retail,urban,4.6,4,female,57.1,1,9650,9039.0,0.1,2.0,1391.0,0.9,1,0.4,290.0,6,28,0.47,0,0.32,0.2,0.51,0.28,0.43,0.31,0.23,0,0,0
SME_00983,retail,urban,1.5,7,female,44.9,2,14508,11575.0,0.32,1.0,3817.0,0.66,1,4.5,1686.0,3,22,0.26,1,0.28,0.21,0.6,0.56,0.43,0.35,0.27,0,0,0
SME_00984,services,urban,2.6,4,male,54.8,3,17797,12747.0,0.19,7.0,3841.0,0.25,1,1.6,2341.0,6,25,0.38,1,0.17,0.26,0.55,0.63,0.61,0.34,0.34,0,0,0
SME_00985,agriculture,urban,7.3,6,female,21.9,2,17113,13640.0,0.21,2.0,3983.0,0.46,1,5.5,1288.0,4,25,0.63,0,0.22,0.3,0.62,0.38,0.26,0.32,0.24,0,0,0
SME_00986,services,rural,2.4,9,male,21.6,3,23727,17473.0,0.1,10.0,6100.0,0.69,0,0.0,0.0,1,23,0.29,0,0.32,0.28,0.0,0.17,0.35,0.27,0.22,0,0,0
SME_00987,agriculture,urban,0.6,4,male,36.2,2,21403,16213.0,0.49,37.0,2965.0,0.72,1,3.1,3345.0,6,26,0.57,0,0.41,0.22,0.58,0.34,0.37,0.37,0.37,0,0,0
SME_00988,retail,urban,1.4,10,female,44.0,2,14242,12170.0,0.29,31.0,2960.0,0.86,1,0.1,1420.0,4,31,0.25,1,0.44,0.2,0.51,0.55,0.43,0.41,0.33,0,0,0
SME_00989,manufacturing,rural,5.6,7,female,59.6,1,15787,11317.0,0.1,24.0,1879.0,0.87,0,0.0,0.0,1,26,0.41,0,0.39,0.3,0.0,0.25,0.45,0.29,0.16,0,0,0
SME_00990,manufacturing,rural,3.1,11,male,46.5,3,30839,25170.0,0.14,48.0,12147.0,0.5,0,0.0,0.0,2,30,0.23,1,0.46,0.29,0.0,0.54,0.55,0.34,0.29,0,0,0
SME_00991,services,urban,3.2,4,female,35.1,3,13722,11696.0,0.5,8.0,1860.0,0.63,0,0.0,0.0,6,17,0.36,1,0.26,0.2,0.0,0.62,0.45,0.27,0.19,0,0,0
SME_00992,retail,rural,6.0,16,male,25.7,1,4791,3859.0,0.25,54.0,851.0,0.92,1,0.4,1411.0,4,25,0.47,1,0.55,0.26,0.52,0.68,0.18,0.45,0.4,0,0,0
SME_00993,services,urban,6.7,8,male,52.8,2,18948,13354.0,0.1,13.0,6961.0,0.94,0,0.0,0.0,6,22,0.13,1,0.44,0.33,0.0,0.48,0.49,0.34,0.34,0,0,0
SME_00994,agriculture,rural,7.6,5,male,26.4,4,8357,7909.0,0.14,13.0,2046.0,0.31,1,1.8,1792.0,3,32,0.21,1,0.22,0.23,0.55,0.53,0.5,0.32,0.27,0,0,0
SME_00995,retail,rural,0.3,8,female,57.5,2,10975,8690.0,0.1,13.0,1544.0,0.61,0,0.0,0.0,3,28,0.89,1,0.28,0.2,0.0,0.93,0.53,0.29,0.16,0,0,0
SME_00996,tech,rural,2.4,4,male,34.6,2,55406,49569.0,0.22,3.0,11927.0,0.97,1,1.2,6330.0,4,26,0.24,1,0.37,0.3,0.56,0.54,0.35,0.39,0.34,0,0,0
SME_00997,retail,urban,4.0,8,male,57.1,4,4858,3796.0,0.56,93.0,655.0,0.76,1,3.5,1264.0,2,24,0.14,0,0.64,0.22,0.58,0.08,0.72,0.42,0.42,0,0,0
SME_00998,food,urban,4.2,9,male,46.1,3,9333,7641.0,0.17,4.0,1494.0,0.75,1,0.8,289.0,3,18,0.71,0,0.29,0.24,0.52,0.43,0.53,0.35,0.35,0,0,0
SME_00999,agriculture,urban,2.8,9,female,36.4,2,8700,6935.0,0.17,10.0,1006.0,0.3,0,0.0,0.0,1,24,0.54,0,0.16,0.23,0.0,0.32,0.37,0.22,0.14,0,0,0

